Frame 168,29.108,28.755,28.536,28.071,27.752,27.37,27.148,26.727,26.454,26.131,25.881,25.743,25.53,25.305,25.103,24.864,24.725,24.586,24.473,24.283,24.156,24.029,23.965,23.902,23.851,23.8,23.749,23.723,23.685,23.647,23.609,23.583,23.57,23.558,23.558,23.558,23.532,23.532,23.532,23.532,23.545,23.558,23.57,23.583,23.609,23.621,23.66,23.672,23.685,23.698,23.685,23.672,23.672,23.66,23.672,23.698,23.698,23.723,23.749,23.762,23.774,23.787,23.787,23.8,23.787,23.787,23.787,23.774,23.787,23.774,23.762,23.749,23.736,23.723,23.723,23.736
Frame 169,29.145,28.768,28.512,28.083,27.752,27.444,27.161,26.74,26.479,26.18,25.918,25.731,25.568,25.305,25.103,24.852,24.725,24.599,24.485,24.333,24.206,24.067,24.003,23.927,23.889,23.838,23.8,23.774,23.723,23.672,23.621,23.596,23.583,23.583,23.583,23.57,23.558,23.545,23.532,23.545,23.583,23.596,23.609,23.634,23.647,23.66,23.685,23.698,23.711,23.723,23.723,23.723,23.711,23.711,23.711,23.736,23.736,23.749,23.774,23.787,23.8,23.812,23.812,23.825,23.825,23.812,23.8,23.787,23.774,23.762,23.749,23.736,23.723,23.723,23.723,23.736
Frame 170,29.193,28.804,28.548,28.108,27.789,27.469,27.198,26.765,26.479,26.193,25.943,25.768,25.581,25.317,25.091,24.826,24.725,24.586,24.485,24.321,24.181,24.041,23.978,23.914,23.876,23.838,23.8,23.774,23.736,23.685,23.634,23.596,23.596,23.583,23.583,23.583,23.558,23.558,23.545,23.558,23.558,23.583,23.583,23.596,23.609,23.634,23.66,23.685,23.698,23.711,23.711,23.711,23.711,23.698,23.698,23.711,23.711,23.723,23.762,23.774,23.8,23.8,23.8,23.812,23.812,23.8,23.8,23.787,23.787,23.787,23.774,23.749,23.736,23.736,23.723,23.736
Frame 171,29.205,28.78,28.536,28.12,27.777,27.506,27.21,26.765,26.504,26.23,25.981,25.806,25.618,25.342,25.129,24.864,24.751,24.599,24.498,24.321,24.194,24.079,24.016,23.94,23.902,23.851,23.8,23.774,23.723,23.672,23.621,23.596,23.583,23.583,23.596,23.596,23.57,23.558,23.545,23.558,23.57,23.583,23.583,23.583,23.596,23.609,23.634,23.66,23.698,23.711,23.723,23.723,23.723,23.723,23.736,23.749,23.736,23.762,23.787,23.8,23.812,23.825,23.825,23.838,23.825,23.812,23.812,23.8,23.8,23.8,23.787,23.774,23.749,23.736,23.723,23.723
Frame 172,29.205,28.816,28.524,28.108,27.764,27.457,27.222,26.765,26.516,26.255,25.981,25.831,25.656,25.367,25.166,24.889,24.763,24.624,24.51,24.333,24.194,24.079,24.029,23.952,23.914,23.876,23.825,23.8,23.736,23.685,23.647,23.621,23.609,23.596,23.596,23.596,23.57,23.57,23.583,23.583,23.583,23.596,23.596,23.609,23.621,23.647,23.672,23.698,23.711,23.736,23.736,23.749,23.749,23.749,23.749,23.774,23.774,23.774,23.787,23.8,23.8,23.812,23.812,23.825,23.825,23.812,23.812,23.8,23.812,23.812,23.812,23.812,23.8,23.787,23.774,23.774
Frame 173,29.23,28.829,28.621,28.132,27.777,27.481,27.161,26.789,26.541,26.243,25.968,25.843,25.668,25.367,25.191,24.965,24.801,24.65,24.536,24.346,24.206,24.079,24.003,23.94,23.914,23.863,23.825,23.8,23.749,23.698,23.647,23.621,23.609,23.596,23.609,23.609,23.596,23.596,23.596,23.609,23.609,23.621,23.621,23.621,23.634,23.647,23.685,23.711,23.736,23.736,23.736,23.736,23.736,23.736,23.749,23.762,23.774,23.787,23.8,23.812,23.812,23.812,23.8,23.812,23.825,23.812,23.812,23.812,23.812,23.812,23.8,23.8,23.787,23.774,23.762,23.762
Frame 174,29.254,28.865,28.658,28.218,27.826,27.518,27.198,26.827,26.541,26.243,26.006,25.868,25.693,25.405,25.179,24.94,24.814,24.675,24.548,24.359,24.194,24.092,24.029,23.965,23.94,23.889,23.851,23.812,23.762,23.711,23.672,23.66,23.647,23.647,23.647,23.621,23.596,23.583,23.583,23.596,23.596,23.609,23.621,23.634,23.647,23.672,23.698,23.723,23.736,23.736,23.723,23.736,23.736,23.736,23.749,23.762,23.774,23.8,23.825,23.838,23.838,23.851,23.838,23.851,23.838,23.838,23.838,23.825,23.825,23.825,23.825,23.825,23.812,23.812,23.8,23.8
Frame 175,29.193,28.841,28.707,28.243,27.826,27.518,27.247,26.876,26.603,26.292,25.981,25.818,25.656,25.392,25.166,24.94,24.788,24.65,24.561,24.384,24.244,24.143,24.054,23.991,23.94,23.889,23.851,23.825,23.787,23.736,23.685,23.672,23.672,23.66,23.672,23.634,23.609,23.583,23.583,23.596,23.609,23.621,23.634,23.647,23.66,23.685,23.723,23.736,23.749,23.762,23.749,23.749,23.749,23.749,23.749,23.762,23.762,23.787,23.812,23.825,23.838,23.851,23.851,23.863,23.863,23.851,23.851,23.838,23.838,23.838,23.838,23.838,23.825,23.812,23.8,23.787
Frame 176,29.278,28.95,28.719,28.255,27.85,27.531,27.247,26.876,26.591,26.292,25.981,25.843,25.656,25.418,25.191,24.927,24.801,24.675,24.574,24.371,24.244,24.143,24.067,23.991,23.952,23.902,23.863,23.825,23.774,23.736,23.685,23.66,23.66,23.66,23.66,23.647,23.609,23.583,23.583,23.583,23.596,23.596,23.609,23.621,23.647,23.66,23.698,23.723,23.749,23.749,23.749,23.749,23.749,23.749,23.762,23.774,23.774,23.8,23.825,23.825,23.838,23.838,23.838,23.838,23.838,23.825,23.825,23.812,23.812,23.8,23.8,23.8,23.787,23.774,23.762,23.762
Frame 177,29.363,28.975,28.731,28.255,27.863,27.568,27.296,26.889,26.578,26.292,26.043,25.868,25.681,25.418,25.191,24.94,24.801,24.675,24.574,24.397,24.257,24.156,24.079,23.991,23.952,23.902,23.863,23.825,23.774,23.723,23.672,23.647,23.647,23.647,23.66,23.647,23.621,23.609,23.609,23.609,23.621,23.634,23.647,23.647,23.66,23.672,23.698,23.723,23.749,23.762,23.762,23.774,23.787,23.774,23.774,23.774,23.774,23.8,23.812,23.812,23.838,23.851,23.838,23.851,23.838,23.825,23.825,23.825,23.825,23.825,23.812,23.8,23.787,23.787,23.774,23.774
Frame 178,29.339,29.011,28.719,28.255,27.838,27.518,27.235,26.851,26.554,26.292,26.018,25.856,25.681,25.392,25.191,24.965,24.788,24.687,24.574,24.435,24.283,24.168,24.105,24.029,23.965,23.914,23.876,23.825,23.787,23.736,23.685,23.647,23.634,23.634,23.647,23.621,23.609,23.596,23.596,23.609,23.609,23.621,23.621,23.634,23.647,23.66,23.698,23.723,23.736,23.749,23.749,23.762,23.762,23.762,23.762,23.762,23.762,23.787,23.8,23.812,23.838,23.838,23.838,23.838,23.825,23.825,23.825,23.812,23.8,23.8,23.787,23.787,23.774,23.762,23.762,23.762
Frame 179,29.351,28.975,28.658,28.218,27.899,27.592,27.259,26.839,26.566,26.268,26.018,25.831,25.706,25.355,25.166,24.94,24.788,24.662,24.536,24.409,24.27,24.168,24.092,24.016,23.978,23.927,23.902,23.851,23.8,23.736,23.685,23.634,23.609,23.609,23.609,23.596,23.57,23.57,23.57,23.57,23.583,23.596,23.609,23.609,23.621,23.634,23.672,23.698,23.723,23.736,23.736,23.749,23.762,23.749,23.749,23.762,23.762,23.774,23.774,23.787,23.8,23.8,23.812,23.812,23.8,23.787,23.787,23.774,23.774,23.774,23.762,23.749,23.749,23.749,23.736,23.749
Frame 180,29.363,28.999,28.695,28.23,27.924,27.592,27.296,26.901,26.678,26.33,26.043,25.893,25.768,25.38,25.204,24.965,24.826,24.687,24.561,24.422,24.295,24.194,24.13,24.041,23.991,23.927,23.902,23.863,23.812,23.762,23.698,23.66,23.647,23.647,23.647,23.634,23.609,23.609,23.609,23.609,23.621,23.634,23.647,23.647,23.672,23.685,23.711,23.736,23.749,23.749,23.749,23.749,23.762,23.774,23.787,23.8,23.8,23.787,23.8,23.812,23.812,23.825,23.825,23.838,23.825,23.812,23.8,23.8,23.812,23.825,23.825,23.812,23.787,23.787,23.774,23.774
Frame 181,29.363,28.999,28.707,28.218,27.899,27.555,27.284,26.901,26.603,26.305,26.018,25.868,25.706,25.418,25.191,24.952,24.814,24.687,24.536,24.409,24.27,24.156,24.105,24.016,23.965,23.914,23.876,23.838,23.8,23.749,23.685,23.647,23.634,23.634,23.647,23.634,23.621,23.609,23.609,23.609,23.609,23.621,23.621,23.634,23.647,23.66,23.698,23.723,23.723,23.723,23.711,23.723,23.736,23.749,23.749,23.762,23.749,23.749,23.762,23.774,23.774,23.8,23.8,23.812,23.812,23.8,23.8,23.787,23.8,23.812,23.8,23.787,23.774,23.774,23.762,23.762
Frame 182,29.387,29.011,28.682,28.218,27.887,27.605,27.296,26.95,26.616,26.28,26.043,25.881,25.718,25.418,25.191,24.99,24.814,24.7,24.561,24.422,24.283,24.168,24.092,24.016,23.952,23.914,23.863,23.825,23.774,23.723,23.66,23.609,23.596,23.609,23.621,23.609,23.596,23.596,23.596,23.596,23.609,23.621,23.634,23.647,23.647,23.672,23.698,23.711,23.723,23.711,23.711,23.711,23.711,23.723,23.723,23.736,23.736,23.749,23.762,23.762,23.774,23.787,23.8,23.825,23.825,23.8,23.812,23.812,23.812,23.825,23.812,23.787,23.774,23.762,23.749,23.749
Frame 183,29.351,28.987,28.658,28.218,27.899,27.654,27.284,26.901,26.591,26.268,26.031,25.843,25.693,25.418,25.204,24.965,24.826,24.687,24.536,24.384,24.27,24.156,24.079,24.003,23.952,23.914,23.863,23.838,23.787,23.723,23.66,23.609,23.596,23.596,23.609,23.596,23.583,23.57,23.57,23.57,23.583,23.596,23.596,23.609,23.621,23.647,23.672,23.698,23.711,23.711,23.711,23.711,23.723,23.723,23.723,23.736,23.736,23.749,23.762,23.762,23.787,23.787,23.774,23.787,23.787,23.774,23.787,23.774,23.774,23.787,23.774,23.762,23.749,23.736,23.723,23.736
Frame 184,29.375,28.999,28.695,28.316,27.924,27.617,27.272,26.901,26.678,26.292,26.031,25.818,25.693,25.43,25.204,24.952,24.814,24.662,24.536,24.371,24.244,24.143,24.054,23.991,23.94,23.889,23.851,23.812,23.774,23.711,23.647,23.609,23.596,23.596,23.609,23.596,23.57,23.558,23.545,23.558,23.57,23.57,23.583,23.583,23.609,23.634,23.66,23.685,23.711,23.698,23.698,23.698,23.698,23.711,23.711,23.736,23.736,23.736,23.749,23.762,23.787,23.787,23.8,23.812,23.8,23.774,23.762,23.749,23.762,23.749,23.749,23.736,23.723,23.723,23.723,23.723
Frame 185,29.411,29.011,28.695,28.292,27.899,27.629,27.309,26.864,26.69,26.292,26.068,25.893,25.718,25.455,25.191,24.965,24.826,24.675,24.561,24.371,24.257,24.156,24.092,23.991,23.94,23.889,23.851,23.812,23.762,23.698,23.647,23.609,23.596,23.596,23.596,23.583,23.57,23.558,23.558,23.558,23.57,23.57,23.583,23.596,23.621,23.634,23.66,23.685,23.698,23.685,23.685,23.685,23.685,23.698,23.698,23.711,23.711,23.736,23.749,23.762,23.774,23.787,23.787,23.8,23.8,23.787,23.787,23.787,23.787,23.8,23.8,23.787,23.774,23.749,23.723,23.711
Frame 186,29.436,29.047,28.768,28.341,27.949,27.654,27.309,26.889,26.678,26.355,26.081,25.893,25.693,25.468,25.191,24.978,24.864,24.7,24.574,24.397,24.27,24.168,24.079,24.016,23.952,23.902,23.863,23.825,23.774,23.723,23.672,23.621,23.609,23.609,23.609,23.596,23.583,23.57,23.558,23.558,23.57,23.57,23.583,23.596,23.621,23.647,23.685,23.698,23.711,23.711,23.711,23.711,23.723,23.723,23.723,23.736,23.736,23.749,23.787,23.8,23.8,23.812,23.812,23.825,23.825,23.812,23.812,23.812,23.825,23.825,23.812,23.8,23.787,23.762,23.736,23.749
Frame 187,29.399,29.011,28.768,28.341,27.912,27.605,27.333,26.913,26.69,26.367,26.106,25.943,25.731,25.48,25.204,24.94,24.814,24.662,24.548,24.409,24.283,24.181,24.079,24.003,23.952,23.902,23.876,23.838,23.8,23.736,23.685,23.634,23.621,23.609,23.621,23.609,23.583,23.558,23.558,23.558,23.57,23.57,23.57,23.583,23.609,23.634,23.66,23.685,23.711,23.711,23.711,23.711,23.711,23.711,23.711,23.723,23.723,23.736,23.762,23.774,23.774,23.787,23.787,23.8,23.8,23.787,23.8,23.8,23.8,23.8,23.8,23.787,23.774,23.762,23.736,23.749
Frame 188,29.387,28.926,28.731,28.304,27.887,27.592,27.296,26.901,26.616,26.355,26.093,25.918,25.731,25.468,25.242,24.99,24.839,24.7,24.574,24.409,24.283,24.143,24.054,23.991,23.94,23.889,23.851,23.812,23.774,23.723,23.672,23.634,23.621,23.609,23.609,23.583,23.558,23.558,23.545,23.545,23.545,23.558,23.57,23.583,23.609,23.634,23.66,23.685,23.698,23.698,23.685,23.698,23.685,23.685,23.685,23.698,23.711,23.723,23.736,23.762,23.762,23.762,23.774,23.787,23.787,23.787,23.787,23.787,23.787,23.787,23.774,23.749,23.736,23.711,23.698,23.711
Frame 189,29.339,29.072,28.78,28.328,27.863,27.605,27.321,26.95,26.628,26.33,26.093,25.931,25.731,25.468,25.191,24.978,24.839,24.713,24.586,24.409,24.295,24.168,24.092,24.016,23.94,23.889,23.851,23.812,23.762,23.698,23.647,23.609,23.596,23.609,23.609,23.583,23.558,23.558,23.545,23.558,23.57,23.57,23.57,23.583,23.596,23.609,23.647,23.672,23.698,23.698,23.685,23.685,23.672,23.66,23.66,23.672,23.672,23.711,23.723,23.736,23.749,23.774,23.774,23.787,23.8,23.787,23.787,23.774,23.774,23.774,23.762,23.749,23.736,23.723,23.698,23.711
Frame 190,29.351,29.047,28.792,28.328,27.875,27.629,27.346,26.95,26.678,26.33,26.118,25.981,25.768,25.493,25.229,25.015,24.877,24.725,24.586,24.435,24.308,24.168,24.092,24.003,23.952,23.902,23.838,23.812,23.762,23.698,23.634,23.596,23.583,23.583,23.596,23.583,23.57,23.57,23.57,23.57,23.583,23.583,23.57,23.57,23.583,23.596,23.609,23.647,23.672,23.685,23.685,23.685,23.685,23.672,23.672,23.685,23.698,23.711,23.736,23.749,23.749,23.749,23.774,23.787,23.8,23.8,23.787,23.774,23.774,23.762,23.749,23.736,23.711,23.711,23.698,23.698
Frame 191,29.351,29.011,28.829,28.279,27.863,27.605,27.37,26.926,26.665,26.342,26.068,25.956,25.768,25.493,25.292,24.978,24.852,24.713,24.599,24.435,24.308,24.181,24.092,24.003,23.952,23.902,23.851,23.825,23.762,23.698,23.634,23.596,23.583,23.57,23.583,23.57,23.57,23.57,23.583,23.583,23.596,23.596,23.583,23.596,23.609,23.634,23.647,23.672,23.685,23.698,23.698,23.698,23.685,23.672,23.66,23.672,23.672,23.698,23.723,23.736,23.749,23.774,23.774,23.787,23.8,23.774,23.774,23.762,23.762,23.762,23.762,23.762,23.749,23.711,23.698,23.698
Frame 192,29.302,28.95,28.743,28.267,27.887,27.592,27.395,26.913,26.703,26.367,26.068,25.931,25.793,25.518,25.254,25.015,24.877,24.751,24.612,24.447,24.333,24.181,24.105,24.041,23.991,23.94,23.876,23.825,23.762,23.698,23.634,23.596,23.583,23.57,23.57,23.57,23.57,23.57,23.57,23.57,23.57,23.57,23.57,23.57,23.57,23.596,23.609,23.634,23.647,23.672,23.672,23.685,23.685,23.698,23.698,23.698,23.698,23.698,23.723,23.736,23.749,23.762,23.774,23.787,23.774,23.774,23.774,23.774,23.774,23.774,23.774,23.762,23.736,23.711,23.698,23.698
Frame 193,29.363,28.987,28.755,28.304,27.899,27.678,27.395,26.938,26.69,26.38,26.118,25.931,25.781,25.48,25.229,24.99,24.839,24.7,24.561,24.422,24.295,24.168,24.105,24.029,23.978,23.914,23.863,23.825,23.762,23.698,23.647,23.609,23.596,23.596,23.596,23.596,23.57,23.558,23.545,23.545,23.558,23.57,23.583,23.583,23.609,23.609,23.621,23.647,23.66,23.66,23.647,23.647,23.647,23.647,23.66,23.672,23.672,23.698,23.723,23.723,23.736,23.749,23.762,23.774,23.774,23.762,23.762,23.749,23.762,23.749,23.749,23.736,23.723,23.698,23.685,23.685
Frame 194,29.387,28.975,28.768,28.328,27.936,27.691,27.395,26.963,26.715,26.38,26.143,25.968,25.793,25.493,25.191,24.978,24.826,24.713,24.574,24.397,24.283,24.181,24.118,24.041,23.978,23.914,23.863,23.825,23.762,23.698,23.634,23.583,23.583,23.583,23.596,23.596,23.57,23.558,23.545,23.545,23.558,23.57,23.57,23.583,23.596,23.609,23.634,23.672,23.685,23.698,23.685,23.672,23.672,23.66,23.66,23.672,23.672,23.698,23.723,23.749,23.774,23.787,23.787,23.8,23.774,23.762,23.762,23.762,23.774,23.762,23.749,23.736,23.711,23.711,23.698,23.711
Frame 195,29.399,29.035,28.768,28.377,27.899,27.641,27.346,26.975,26.69,26.38,26.131,26.006,25.793,25.48,25.254,25.003,24.839,24.725,24.586,24.397,24.244,24.143,24.092,24.016,23.965,23.914,23.876,23.838,23.762,23.711,23.66,23.621,23.609,23.609,23.596,23.583,23.558,23.532,23.532,23.532,23.545,23.558,23.57,23.583,23.596,23.609,23.634,23.66,23.672,23.672,23.672,23.672,23.672,23.672,23.685,23.685,23.685,23.698,23.711,23.723,23.749,23.762,23.774,23.787,23.774,23.762,23.762,23.749,23.749,23.749,23.736,23.736,23.711,23.698,23.685,23.698
Frame 196,29.448,29.035,28.707,28.365,27.973,27.666,27.37,27,26.727,26.38,26.131,26.006,25.831,25.568,25.254,25.028,24.864,24.763,24.637,24.447,24.308,24.206,24.13,24.041,23.991,23.94,23.902,23.863,23.812,23.736,23.685,23.634,23.621,23.621,23.609,23.596,23.583,23.583,23.583,23.583,23.596,23.609,23.609,23.609,23.621,23.634,23.647,23.66,23.672,23.672,23.672,23.685,23.685,23.685,23.685,23.698,23.698,23.698,23.723,23.736,23.749,23.774,23.8,23.812,23.8,23.787,23.774,23.762,23.774,23.774,23.774,23.774,23.749,23.736,23.723,23.711
Frame 197,29.387,29.047,28.768,28.304,27.961,27.703,27.383,26.963,26.703,26.417,26.131,26.018,25.856,25.593,25.305,25.053,24.889,24.776,24.662,24.51,24.371,24.257,24.168,24.105,24.029,23.978,23.927,23.876,23.812,23.736,23.66,23.609,23.596,23.596,23.596,23.596,23.583,23.57,23.57,23.57,23.57,23.583,23.583,23.596,23.609,23.634,23.647,23.672,23.698,23.698,23.698,23.698,23.698,23.685,23.685,23.685,23.685,23.685,23.711,23.711,23.736,23.749,23.762,23.774,23.774,23.762,23.774,23.762,23.774,23.774,23.762,23.749,23.736,23.723,23.698,23.698
Frame 198,29.387,29.072,28.78,28.243,27.936,27.654,27.321,26.975,26.703,26.38,26.143,26.006,25.831,25.556,25.279,25.041,24.864,24.751,24.624,24.473,24.321,24.219,24.143,24.054,23.991,23.94,23.889,23.851,23.774,23.711,23.647,23.596,23.583,23.583,23.596,23.596,23.57,23.558,23.558,23.558,23.558,23.57,23.57,23.583,23.596,23.609,23.621,23.647,23.66,23.672,23.66,23.66,23.647,23.647,23.66,23.672,23.672,23.685,23.698,23.711,23.723,23.736,23.736,23.749,23.736,23.736,23.736,23.736,23.736,23.736,23.736,23.723,23.711,23.711,23.685,23.685
Frame 199,29.387,29.047,28.804,28.365,28.022,27.703,27.407,26.963,26.703,26.442,26.155,26.043,25.856,25.618,25.292,25.066,24.915,24.788,24.675,24.485,24.346,24.232,24.143,24.067,24.003,23.94,23.889,23.851,23.787,23.723,23.66,23.609,23.596,23.596,23.596,23.583,23.57,23.57,23.57,23.57,23.583,23.583,23.583,23.583,23.596,23.609,23.634,23.66,23.672,23.672,23.672,23.672,23.66,23.66,23.66,23.672,23.672,23.711,23.723,23.723,23.749,23.749,23.749,23.762,23.749,23.749,23.749,23.749,23.762,23.762,23.762,23.736,23.723,23.711,23.698,23.698
Frame 200,29.327,29.047,28.804,28.353,27.998,27.715,27.395,26.988,26.752,26.492,26.118,26.018,25.831,25.581,25.305,25.053,24.902,24.776,24.687,24.447,24.308,24.194,24.118,24.054,23.991,23.94,23.889,23.838,23.774,23.698,23.634,23.596,23.583,23.596,23.596,23.596,23.57,23.558,23.558,23.558,23.57,23.57,23.57,23.57,23.57,23.583,23.596,23.621,23.647,23.647,23.66,23.66,23.66,23.66,23.66,23.672,23.66,23.685,23.698,23.698,23.711,23.723,23.723,23.736,23.736,23.736,23.736,23.736,23.736,23.749,23.749,23.736,23.723,23.723,23.698,23.698
Frame 201,29.399,29.072,28.829,28.389,28.047,27.74,27.444,27.012,26.777,26.529,26.168,26.056,25.831,25.568,25.292,25.091,24.927,24.814,24.7,24.473,24.321,24.219,24.143,24.067,24.003,23.94,23.889,23.851,23.787,23.723,23.672,23.634,23.621,23.634,23.634,23.634,23.621,23.596,23.57,23.57,23.57,23.583,23.596,23.596,23.609,23.609,23.634,23.66,23.685,23.672,23.672,23.672,23.66,23.66,23.672,23.685,23.685,23.698,23.711,23.711,23.711,23.723,23.723,23.749,23.749,23.749,23.749,23.749,23.762,23.762,23.762,23.774,23.749,23.736,23.736,23.736
Frame 202,29.339,29.072,28.804,28.365,28.047,27.703,27.42,27,26.703,26.467,26.155,26.031,25.831,25.53,25.279,25.066,24.902,24.776,24.687,24.46,24.295,24.194,24.118,24.041,23.978,23.927,23.876,23.838,23.774,23.723,23.672,23.621,23.609,23.621,23.621,23.621,23.596,23.583,23.57,23.57,23.558,23.558,23.545,23.558,23.57,23.596,23.621,23.647,23.66,23.672,23.66,23.66,23.647,23.647,23.647,23.66,23.647,23.66,23.685,23.685,23.698,23.711,23.711,23.723,23.723,23.723,23.736,23.723,23.736,23.736,23.736,23.736,23.711,23.711,23.685,23.685
Frame 203,29.327,29.084,28.816,28.341,28.034,27.752,27.457,27.062,26.678,26.479,26.218,26.068,25.868,25.618,25.33,25.078,24.915,24.814,24.687,24.498,24.333,24.206,24.143,24.067,24.003,23.94,23.889,23.851,23.787,23.736,23.672,23.609,23.596,23.609,23.621,23.621,23.609,23.596,23.57,23.57,23.57,23.57,23.57,23.583,23.583,23.596,23.609,23.634,23.66,23.672,23.672,23.672,23.672,23.672,23.672,23.685,23.698,23.711,23.723,23.736,23.749,23.749,23.749,23.762,23.762,23.762,23.762,23.749,23.749,23.749,23.749,23.736,23.723,23.723,23.711,23.711
Frame 204,29.351,29.072,28.853,28.402,28.047,27.764,27.518,27.012,26.727,26.516,26.168,26.056,25.818,25.593,25.367,25.129,24.978,24.839,24.725,24.536,24.371,24.244,24.156,24.067,24.003,23.94,23.889,23.863,23.8,23.736,23.685,23.634,23.621,23.621,23.634,23.634,23.621,23.621,23.609,23.609,23.596,23.609,23.596,23.596,23.596,23.609,23.634,23.647,23.672,23.672,23.672,23.672,23.685,23.685,23.698,23.711,23.723,23.736,23.749,23.749,23.762,23.762,23.762,23.774,23.774,23.762,23.774,23.762,23.774,23.762,23.762,23.749,23.736,23.736,23.723,23.711
Frame 205,29.302,29.06,28.792,28.377,28.022,27.764,27.506,27.074,26.814,26.554,26.205,26.043,25.856,25.581,25.33,25.116,24.952,24.826,24.7,24.51,24.359,24.232,24.143,24.067,24.003,23.952,23.902,23.876,23.825,23.762,23.698,23.647,23.621,23.621,23.634,23.621,23.609,23.609,23.609,23.609,23.609,23.621,23.609,23.609,23.609,23.609,23.634,23.66,23.66,23.672,23.66,23.66,23.66,23.66,23.672,23.685,23.685,23.711,23.723,23.736,23.749,23.762,23.762,23.787,23.774,23.762,23.774,23.762,23.774,23.774,23.774,23.762,23.749,23.723,23.711,23.711
Frame 206,29.327,29.06,28.841,28.414,28.059,27.74,27.518,27.124,26.851,26.578,26.218,26.056,25.881,25.556,25.342,25.091,24.952,24.839,24.7,24.498,24.359,24.257,24.181,24.092,24.041,23.978,23.94,23.914,23.851,23.774,23.723,23.66,23.647,23.647,23.647,23.66,23.647,23.647,23.647,23.634,23.634,23.634,23.621,23.621,23.621,23.621,23.647,23.66,23.685,23.672,23.685,23.685,23.685,23.685,23.698,23.711,23.723,23.749,23.749,23.762,23.762,23.774,23.774,23.787,23.8,23.787,23.787,23.774,23.787,23.8,23.787,23.774,23.749,23.723,23.723,23.736
Frame 207,29.436,29.157,28.914,28.402,28.047,27.74,27.543,27.124,26.777,26.554,26.255,26.043,25.868,25.568,25.367,25.129,24.978,24.826,24.738,24.536,24.409,24.295,24.206,24.118,24.054,24.003,23.94,23.914,23.851,23.787,23.723,23.685,23.672,23.672,23.672,23.66,23.647,23.621,23.621,23.621,23.621,23.621,23.621,23.621,23.621,23.634,23.647,23.66,23.685,23.685,23.685,23.685,23.685,23.698,23.698,23.723,23.723,23.749,23.762,23.762,23.774,23.787,23.787,23.8,23.8,23.787,23.812,23.8,23.812,23.812,23.8,23.787,23.762,23.749,23.736,23.736
Frame 208,29.424,29.133,28.853,28.414,28.071,27.801,27.531,27.086,26.839,26.541,26.292,26.118,25.943,25.593,25.392,25.166,24.99,24.864,24.751,24.561,24.435,24.295,24.219,24.143,24.067,24.003,23.952,23.914,23.863,23.787,23.736,23.698,23.698,23.698,23.698,23.698,23.66,23.647,23.647,23.647,23.66,23.66,23.66,23.66,23.66,23.672,23.685,23.698,23.711,23.723,23.711,23.711,23.711,23.711,23.711,23.723,23.723,23.749,23.762,23.762,23.762,23.762,23.774,23.787,23.8,23.812,23.825,23.825,23.825,23.825,23.812,23.8,23.787,23.774,23.762,23.762
Frame 209,29.448,29.193,28.877,28.377,28.034,27.777,27.543,27.111,26.851,26.504,26.28,26.131,25.956,25.606,25.38,25.166,25.015,24.877,24.763,24.586,24.435,24.295,24.219,24.143,24.079,24.029,23.978,23.94,23.863,23.8,23.736,23.698,23.685,23.685,23.685,23.672,23.66,23.647,23.634,23.634,23.634,23.634,23.634,23.647,23.647,23.647,23.66,23.685,23.711,23.723,23.723,23.723,23.711,23.698,23.711,23.723,23.723,23.749,23.774,23.787,23.787,23.787,23.8,23.812,23.838,23.838,23.863,23.863,23.863,23.851,23.838,23.812,23.787,23.762,23.749,23.749
Frame 210,29.424,29.145,28.853,28.402,28.071,27.814,27.543,27.111,26.864,26.578,26.255,26.131,25.968,25.618,25.392,25.154,25.015,24.889,24.776,24.612,24.46,24.333,24.257,24.156,24.092,24.041,23.991,23.94,23.876,23.8,23.749,23.711,23.685,23.685,23.672,23.672,23.647,23.647,23.634,23.621,23.621,23.621,23.609,23.609,23.621,23.634,23.66,23.698,23.723,23.736,23.736,23.736,23.723,23.711,23.711,23.723,23.736,23.762,23.787,23.787,23.8,23.8,23.8,23.825,23.825,23.838,23.838,23.838,23.838,23.838,23.838,23.825,23.8,23.787,23.749,23.762
Frame 211,29.448,29.145,28.853,28.463,28.145,27.875,27.543,27.161,26.913,26.603,26.305,26.155,25.968,25.656,25.43,25.166,25.028,24.889,24.788,24.65,24.473,24.333,24.244,24.156,24.092,24.041,24.003,23.952,23.902,23.825,23.762,23.711,23.685,23.685,23.672,23.672,23.647,23.647,23.647,23.647,23.647,23.647,23.647,23.647,23.647,23.66,23.685,23.711,23.736,23.736,23.736,23.736,23.723,23.736,23.723,23.736,23.749,23.774,23.787,23.8,23.812,23.825,23.838,23.851,23.851,23.851,23.851,23.851,23.851,23.838,23.825,23.812,23.787,23.787,23.762,23.762
Frame 212,29.411,29.12,28.865,28.463,28.145,27.85,27.555,27.124,26.839,26.566,26.305,26.143,25.968,25.706,25.48,25.191,25.028,24.877,24.776,24.624,24.447,24.321,24.232,24.156,24.118,24.067,24.016,23.978,23.927,23.851,23.8,23.749,23.723,23.723,23.723,23.711,23.685,23.672,23.66,23.66,23.66,23.672,23.66,23.685,23.698,23.698,23.711,23.736,23.749,23.749,23.749,23.749,23.749,23.749,23.749,23.749,23.762,23.787,23.812,23.812,23.825,23.838,23.851,23.863,23.863,23.851,23.863,23.851,23.863,23.876,23.876,23.851,23.825,23.8,23.8,23.8
